termin_key;veranstaltung_key;name;code;kategorie_name;kategorie_sortierung;aktiv_code;wiederkehrend_code;erfasst_ab;tag_datum;jahr_nummer;dauer_in_tagen;datum_von;datum_bis;eingang_hausnummer;eingang_id_blockseite;gebaeude_koordinate_x;gebaeude_koordinate_y;strasse_name_kanton;wohnblock_id_kdm_vzbbb;wohnbezirk_id_kdm;wohnbezirk_name;wohnviertel_id_kdm;wohnviertel_name;gemeinde_name;wiederkehrend;aktiv;Beschreibung;veranstaltung_bemerkung;termin_bemerkung;kategorie_beschreibung
693;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2009-11-12;2009;24;2009-10-23;2009-11-15;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
693;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2009-11-13;2009;24;2009-10-23;2009-11-15;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
693;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2009-11-14;2009;24;2009-10-23;2009-11-15;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
693;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2009-11-15;2009;24;2009-10-23;2009-11-15;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
692;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2010-10-22;2010;24;2010-10-22;2010-11-14;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
692;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2010-10-23;2010;24;2010-10-22;2010-11-14;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
692;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2010-10-24;2010;24;2010-10-22;2010-11-14;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
692;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2010-10-25;2010;24;2010-10-22;2010-11-14;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
692;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2010-10-26;2010;24;2010-10-22;2010-11-14;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
692;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2010-10-27;2010;24;2010-10-22;2010-11-14;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
692;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2010-10-28;2010;24;2010-10-22;2010-11-14;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
692;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2010-10-29;2010;24;2010-10-22;2010-11-14;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
692;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2010-10-30;2010;24;2010-10-22;2010-11-14;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
692;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2010-10-31;2010;24;2010-10-22;2010-11-14;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
692;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2010-11-01;2010;24;2010-10-22;2010-11-14;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
692;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2010-11-02;2010;24;2010-10-22;2010-11-14;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
692;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2010-11-03;2010;24;2010-10-22;2010-11-14;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
692;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2010-11-04;2010;24;2010-10-22;2010-11-14;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
692;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2010-11-05;2010;24;2010-10-22;2010-11-14;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
692;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2010-11-06;2010;24;2010-10-22;2010-11-14;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
692;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2010-11-07;2010;24;2010-10-22;2010-11-14;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
692;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2010-11-08;2010;24;2010-10-22;2010-11-14;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
692;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2010-11-09;2010;24;2010-10-22;2010-11-14;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
692;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2010-11-10;2010;24;2010-10-22;2010-11-14;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
692;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2010-11-11;2010;24;2010-10-22;2010-11-14;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
692;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2010-11-12;2010;24;2010-10-22;2010-11-14;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
692;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2010-11-13;2010;24;2010-10-22;2010-11-14;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
692;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2010-11-14;2010;24;2010-10-22;2010-11-14;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
691;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2011-10-21;2011;24;2011-10-21;2011-11-13;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
691;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2011-10-22;2011;24;2011-10-21;2011-11-13;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
691;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2011-10-23;2011;24;2011-10-21;2011-11-13;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
691;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2011-10-24;2011;24;2011-10-21;2011-11-13;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
691;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2011-10-25;2011;24;2011-10-21;2011-11-13;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
691;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2011-10-26;2011;24;2011-10-21;2011-11-13;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
691;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2011-10-27;2011;24;2011-10-21;2011-11-13;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
691;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2011-10-28;2011;24;2011-10-21;2011-11-13;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
691;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2011-10-29;2011;24;2011-10-21;2011-11-13;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
691;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2011-10-30;2011;24;2011-10-21;2011-11-13;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
691;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2011-10-31;2011;24;2011-10-21;2011-11-13;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
691;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2011-11-01;2011;24;2011-10-21;2011-11-13;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
691;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2011-11-02;2011;24;2011-10-21;2011-11-13;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
691;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2011-11-03;2011;24;2011-10-21;2011-11-13;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
691;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2011-11-04;2011;24;2011-10-21;2011-11-13;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
691;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2011-11-05;2011;24;2011-10-21;2011-11-13;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
691;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2011-11-06;2011;24;2011-10-21;2011-11-13;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
691;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2011-11-07;2011;24;2011-10-21;2011-11-13;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
691;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2011-11-08;2011;24;2011-10-21;2011-11-13;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
691;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2011-11-09;2011;24;2011-10-21;2011-11-13;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
691;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2011-11-10;2011;24;2011-10-21;2011-11-13;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
691;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2011-11-11;2011;24;2011-10-21;2011-11-13;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
691;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2011-11-12;2011;24;2011-10-21;2011-11-13;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
691;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2011-11-13;2011;24;2011-10-21;2011-11-13;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
690;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2012-10-26;2012;21;2012-10-26;2012-11-15;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
690;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2012-10-27;2012;21;2012-10-26;2012-11-15;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
690;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2012-10-28;2012;21;2012-10-26;2012-11-15;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
690;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2012-10-29;2012;21;2012-10-26;2012-11-15;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
690;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2012-10-30;2012;21;2012-10-26;2012-11-15;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
690;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2012-10-31;2012;21;2012-10-26;2012-11-15;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
690;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2012-11-01;2012;21;2012-10-26;2012-11-15;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
690;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2012-11-02;2012;21;2012-10-26;2012-11-15;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
690;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2012-11-03;2012;21;2012-10-26;2012-11-15;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
690;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2012-11-04;2012;21;2012-10-26;2012-11-15;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
690;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2012-11-05;2012;21;2012-10-26;2012-11-15;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
690;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2012-11-06;2012;21;2012-10-26;2012-11-15;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
690;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2012-11-07;2012;21;2012-10-26;2012-11-15;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
690;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2012-11-08;2012;21;2012-10-26;2012-11-15;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
690;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2012-11-09;2012;21;2012-10-26;2012-11-15;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
690;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2012-11-10;2012;21;2012-10-26;2012-11-15;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
690;70;"Baloise Session";"balses";"Kultur und Unterhaltung";5;1;1;2006-01-01;2012-11-11;2012;21;2012-10-26;2012-11-15;"1";"161005_1967";2612070.057;1268312.691;"Messeplatz";161005;1;"Messe";16;"Rosental";"Basel";"wiederkehrend";"aktiv";"Indoor-Musik-Festival";"Bis 2012 als AVO Session bekannt";"";"Grösserer kultureller Anlass (Konzert, etc.)"
